Artist,Artist_Id,song_name,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,avg_rank,months_on_chart,eng_line_ratio,eng_word_ratio
MINO,3ytV7vc4ZuwGgwaOuWvkk8,moneyflow (다 비켜봐),moneyflow,44673Rco6EaaSWbrsAeaM3,0.743,0.892,11.0,-3.132,1.0,0.256,0.0326,0.0,0.477,0.567,115.112,198040.0,4.0,38.66666666666666,3,0.2368421052631578,0.296875
KANG DANIEL,5vGoWnZO65NBgiZYBmi3iW,What are you up to,What are you up to,0y2tNViyMIGWO0vhNVQaj7,0.726,0.668,0.0,-3.436,1.0,0.389,0.336,0.0,0.0872,0.873,159.952,182773.0,4.0,50.0,1,0.2727272727272727,0.3302752293577982
YUJU,7Bu0r4MCDX3sbhcFD5IXyx,보일 듯 말 듯,Cherish,4YMMMmErysEL90rThMWJjL,0.72,0.807,3.0,-3.862,1.0,0.044,0.284,0.0,0.107,0.905,100.036,185977.0,4.0,50.0,1,0.0175438596491228,0.0039370078740157
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,화(火花),HWAA,5FiXhM80sP4yg6tEnHkZZn,0.384,0.868,6.0,-3.226,0.0,0.0711,0.0458,5.82e-06,0.0797,0.233,95.027,197320.0,4.0,39.66666666666666,3,0.0,0.0
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,DUMDi DUMDi,DUMDi DUMDi,2fJ70dRX7J4jiVxKUQQp7C,0.759,0.914,4.0,-1.072,1.0,0.0592,0.025,4.45e-06,0.076,0.674,123.047,210640.0,4.0,37.285714285714285,7,0.2419354838709677,0.2448979591836734
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Oh my god,Oh my god,2DmRXiyn03tOqKgEJXlaiJ,0.794,0.762,4.0,-3.525,0.0,0.0392,0.0358,1.41e-06,0.191,0.482,109.97,195867.0,4.0,47.0,2,0.2857142857142857,0.3846153846153846
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,LION,LION,40OyiVO9NtBg9R2Gpwxs3u,0.741,0.715,4.0,-5.206,0.0,0.034,0.0318,0.0,0.121,0.187,109.989,210973.0,4.0,45.75,4,0.2205882352941176,0.2915129151291513
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Uh-Oh,Uh-Oh,1OBb2wZMXKNmtdyyejLIyL,0.781,0.814,11.0,-3.315,0.0,0.0648,0.0586,0.0,0.118,0.782,92.037,207600.0,4.0,44.5,2,0.3278688524590163,0.1992337164750957
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Senorita,Senorita,0q6boCcLaWYPIy2vOsksFg,0.782,0.808,0.0,-3.139,1.0,0.0362,0.0159,4.33e-05,0.331,0.42,120.021,197616.0,4.0,42.0,2,0.2898550724637681,0.3435897435897436
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,한(一),HANN (Alone),7gr57cYekMWriyJYbT7oZ4,0.709,0.718,6.0,-3.315,0.0,0.0312,0.059,0.0,0.167,0.24,104.971,205820.0,4.0,39.25,4,0.1746031746031746,0.231578947368421
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,랄라랜드 (Feat. 브라운아이드걸스),LATATA,2ezKXygNO30pXyDQXkm6oD,0.774,0.792,9.0,-4.019,0.0,0.224,0.00427,1.15e-06,0.283,0.505,98.1,202773.0,4.0,50.0,2,0.2763157894736842,0.3758169934640523
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,LATATA,LATATA,2ezKXygNO30pXyDQXkm6oD,0.774,0.792,9.0,-4.019,0.0,0.224,0.00427,1.15e-06,0.283,0.505,98.1,202773.0,4.0,34.8,5,0.4,0.3992932862190813
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,"You, Who?","You, Who?",5WLLVrfFNbseupmtv0p2B1,0.477,0.8,0.0,-3.267,1.0,0.0882,0.228,0.0,0.106,0.675,96.04,219330.0,4.0,50.0,1,0.2,0.1708333333333333
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Loveship,Loveship,6Hqk3UKf4uIrdbkJvwM7y3,0.384,0.384,10.0,-7.001,1.0,0.0312,0.881,0.0,0.0947,0.0759,129.12,259867.0,4.0,47.5,2,0.0851063829787234,0.0838323353293413
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Snapping,Snapping,4IOxk5ep5ONrdlL0ZIy64v,0.746,0.726,8.0,-3.499,0.0,0.0394,0.0706,3.43e-06,0.278,0.578,104.961,213164.0,4.0,35.0,6,0.6666666666666666,0.5746268656716418
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,벌써 12시,Gotta Go,1exnDFdC34GyBcaLt9ZJfX,0.531,0.83,3.0,-2.526,0.0,0.0446,0.0741,0.0,0.0993,0.419,101.903,221813.0,4.0,27.7,10,0.3114754098360656,0.3478260869565217
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Love U,Love U,0Hk7Aoxk7qdfj7bO83iL69,0.774,0.92,8.0,-0.513,0.0,0.0694,0.333,0.0,0.101,0.685,120.039,190921.0,4.0,34.75,4,0.4426229508196721,0.5424354243542435
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Roller Coaster,Roller Coaster,6DIW7GJbuGZdHolRcPWprP,0.633,0.907,6.0,-1.459,0.0,0.048,0.317,0.0,0.221,0.74,130.001,212136.0,4.0,29.8,10,0.3114754098360656,0.4683098591549295
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,Why Don't You Know (Feat. 넉살),Why Don’t You Know,3L6OalQDbdCS0Tg1kFccYn,0.703,0.923,9.0,-0.962,0.0,0.148,0.32,0.0,0.367,0.623,100.038,198420.0,4.0,35.2,5,0.2040816326530612,0.2307692307692307
CHUNG HA,2PSJ6YriU7JsFucxACpU7Y,N,Why Don’t You Know,3L6OalQDbdCS0Tg1kFccYn,0.703,0.923,9.0,-0.962,0.0,0.148,0.32,0.0,0.367,0.623,100.038,198420.0,4.0,23.0,4,0.0948905109489051,0.048582995951417
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,Panorama,Panorama,0CnpSTdL9l5vQM4YnzXtyo,0.726,0.963,9.0,-1.111,0.0,0.0916,0.0429,0.00157,0.128,0.769,126.062,222853.0,4.0,50.0,6,0.1186440677966101,0.1447368421052631
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,Secret Story of the Swan,Secret Story of the Swan,7G6WuVZuTbF6JcnA9wOvsD,0.703,0.941,7.0,-0.995,0.0,0.0808,0.131,0.0,0.319,0.758,102.969,192333.0,4.0,41.5,4,0.2857142857142857,0.3426294820717131
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,비올레타,Violeta,0Qzs7eyyx6Il1qkA4wqUHm,0.712,0.885,7.0,-2.96,1.0,0.0605,0.00391,0.0,0.105,0.661,115.009,200912.0,4.0,40.0,4,0.0178571428571428,0.0347826086956521
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,La Vie en Rose,La Vie en Rose,3WfaJhCL4p2JbdffJjV6Va,0.699,0.907,9.0,-1.208,0.0,0.0544,0.0868,0.0,0.115,0.621,115.978,218994.0,4.0,41.71428571428572,7,0.4868421052631579,0.5625
4Minute,6cdC1cwqh3eJAXaxXJt2jv,Hate,Hate,3Hd6zm1J4bVeu4VXwaDQL3,0.686,0.902,6.0,-3.78,0.0,0.163,0.0474,1.02e-06,0.201,0.615,149.96,216333.0,4.0,39.0,1,0.3513513513513513,0.3241379310344827
4Minute,6cdC1cwqh3eJAXaxXJt2jv,미칠듯.. (Feat. 진주),Crazy,5DZdCgnX9xAj59X6X7cQBs,0.54,0.929,7.0,-2.646,1.0,0.279,0.00584,4.11e-06,0.424,0.621,176.019,192400.0,4.0,48.0,1,0.0,0.0
4Minute,6cdC1cwqh3eJAXaxXJt2jv,미쳐가 (Feat. 엠블랙 미르),Crazy,5DZdCgnX9xAj59X6X7cQBs,0.54,0.929,7.0,-2.646,1.0,0.279,0.00584,4.11e-06,0.424,0.621,176.019,192400.0,4.0,33.0,2,0.0,0.0105633802816901
4Minute,6cdC1cwqh3eJAXaxXJt2jv,미쳤나봐,Crazy,5DZdCgnX9xAj59X6X7cQBs,0.54,0.929,7.0,-2.646,1.0,0.279,0.00584,4.11e-06,0.424,0.621,176.019,192400.0,4.0,46.0,1,0.0,0.0
4Minute,6cdC1cwqh3eJAXaxXJt2jv,미쳐,Crazy,5DZdCgnX9xAj59X6X7cQBs,0.54,0.929,7.0,-2.646,1.0,0.279,0.00584,4.11e-06,0.424,0.621,176.019,192400.0,4.0,28.5,4,0.1686746987951807,0.1946902654867256
4Minute,6cdC1cwqh3eJAXaxXJt2jv,추운 비,Cold Rain,79lj6zTJKochk5a76P2c0J,0.574,0.767,11.0,-4.233,1.0,0.0745,0.48,0.0,0.338,0.542,172.043,218520.0,4.0,50.0,1,0.1830985915492957,0.1991701244813278
4Minute,6cdC1cwqh3eJAXaxXJt2jv,오늘 뭐해,Whatcha Doin' Today,4zPF7ERedaIZGDIxnE1KVH,0.817,0.95,11.0,-1.991,0.0,0.0458,0.185,0.0,0.337,0.97,133.041,206028.0,4.0,32.666666666666664,3,0.1818181818181818,0.2445820433436532
4Minute,6cdC1cwqh3eJAXaxXJt2jv,물 좋아?,Is It Poppin'?,6Yp2NcLYo4JbwQs4EQ2pO7,0.774,0.928,11.0,-4.026,1.0,0.0425,0.37,2.46e-06,0.0857,0.875,124.942,190171.0,4.0,26.5,2,0.1269841269841269,0.2022900763358778
4Minute,6cdC1cwqh3eJAXaxXJt2jv,이름이 뭐예요?,What's your name?,13xfTHyEclnBd7XAS1P5Er,0.738,0.889,11.0,-3.019,0.0,0.073,0.185,0.0,0.0661,0.914,115.041,186776.0,4.0,22.6,5,0.3186813186813186,0.3143712574850299
4Minute,6cdC1cwqh3eJAXaxXJt2jv,Volume Up,Volume Up,2RKgRT8O8K3DXfsGfnbNWx,0.641,0.877,3.0,-2.726,0.0,0.0337,0.014,0.000131,0.0792,0.454,130.045,230008.0,4.0,25.5,4,0.26,0.5264900662251656
4Minute,6cdC1cwqh3eJAXaxXJt2jv,Freestyle,Freestyle,0NEIgE4Rde0isOOpd8LZG8,0.771,0.882,0.0,-2.491,1.0,0.0403,0.0193,0.0,0.35,0.751,127.018,200533.0,4.0,50.0,1,0.4166666666666667,0.4195250659630606
4Minute,6cdC1cwqh3eJAXaxXJt2jv,Muzik,Muzik,3USd2gij7WZcf0qEbyYk5J,0.78,0.904,11.0,0.049,0.0,0.0599,0.0743,0.0,0.285,0.922,126.042,225373.0,4.0,29.2,5,0.6033057851239669,0.6756152125279642
4Minute,6cdC1cwqh3eJAXaxXJt2jv,What A Girl Wants,What A Girl Wants,6WfprOSG8b4LtJ3QLadWMH,0.834,0.81,7.0,-3.035,1.0,0.0449,0.0564,0.0,0.0794,0.521,106.029,205080.0,4.0,50.0,3,0.5384615384615384,0.4490861618798956
4Minute,6cdC1cwqh3eJAXaxXJt2jv,안 줄래,Won't Give It To You,3OdFAeXSKtkVdSCCpR9viG,0.741,0.691,6.0,-3.353,1.0,0.0611,0.0802,0.0,0.0822,0.584,149.986,197093.0,4.0,50.0,2,0.3013698630136986,0.3931888544891641
4Minute,6cdC1cwqh3eJAXaxXJt2jv,Hot Issue,Hot Issue,1QqaaKVZxu9ExhYjKGgI4N,0.854,0.833,1.0,-2.787,1.0,0.043,0.00136,0.0703,0.0466,0.364,128.008,208773.0,4.0,27.8,5,0.3222222222222222,0.5368956743002544
AOA,54gWVQFHf8IIqbjxAoOarN,Come See Me,Come See Me,5KrvZAR95aP5Otmsiwp9pC,0.601,0.871,7.0,-1.469,1.0,0.0619,0.0374,0.0,0.391,0.66,127.978,202680.0,4.0,50.0,2,0.2567567567567567,0.2642857142857143
AOA,54gWVQFHf8IIqbjxAoOarN,Bingle Bangle,Bingle Bangle,04LMZmQh5Le3F7OwLwHDEM,0.802,0.864,7.0,-3.888,1.0,0.0639,0.0293,0.0,0.335,0.745,111.994,221779.0,4.0,25.0,4,0.2580645161290322,0.2067510548523206
AOA,54gWVQFHf8IIqbjxAoOarN,Good Luck,Good Luck,577ckDBuyYNGeqetUhbv7d,0.603,0.876,5.0,-3.217,0.0,0.25,0.0745,0.0,0.447,0.887,187.936,187025.0,4.0,32.75,4,0.5846153846153846,0.5420289855072464
AOA,54gWVQFHf8IIqbjxAoOarN,Heart Attack,Heart Attack,7pm5uhK7xiEM9fQvuCE78l,0.661,0.97,0.0,-1.802,1.0,0.091,0.137,0.0,0.887,0.773,125.993,196522.0,4.0,37.09090909090909,11,0.0704225352112676,0.1189591078066914
AOA,54gWVQFHf8IIqbjxAoOarN,사뿐사뿐,Like a Cat,548FKDwnyPFkfWmtoK6ETA,0.701,0.968,1.0,-0.913,1.0,0.078,0.103,0.0,0.832,0.913,100.009,219533.0,4.0,29.625,8,0.4505494505494505,0.5460829493087558
AOA,54gWVQFHf8IIqbjxAoOarN,Short Hair,Short Hair,05G51ez5Z73NRE0l2QtZfH,0.743,0.883,11.0,-2.016,1.0,0.0374,0.307,0.0,0.304,0.881,109.979,214589.0,4.0,50.0,1,0.2121212121212121,0.2188679245283019
AOA,54gWVQFHf8IIqbjxAoOarN,Miniskirt,Miniskirt,6Yj8kVuVR3UPxx9r5eFEoV,0.758,0.858,5.0,-2.502,1.0,0.0464,0.43,0.0,0.201,0.963,119.992,179808.0,4.0,28.8,5,0.0638297872340425,0.08
AOA,54gWVQFHf8IIqbjxAoOarN,MOYA (모야),MOYA,6glpcXkXExtumL9zGeK2uM,0.902,0.77,1.0,-3.706,1.0,0.0516,0.252,0.0,0.0654,0.894,122.993,220356.0,4.0,50.0,1,0.1846153846153846,0.2051282051282051
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,pporappippam,pporappippam 보라빛 밤,7oQh96s9YemWG3A4zkIbrU,0.714,0.828,1.0,-4.68,0.0,0.0428,0.0513,0.0652,0.0347,0.318,120.014,206617.0,4.0,31.33333333333333,6,0.0512820512820512,0.0610328638497652
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,와랄라 랄라레,LALALAY 날라리,0wqdresTib8pJkrpKK1nmF,0.699,0.806,11.0,-4.818,0.0,0.0494,0.00133,0.0,0.0579,0.615,110.014,174880.0,4.0,50.0,1,0.1020408163265306,0.0903614457831325
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,LALALAY,LALALAY 날라리,0wqdresTib8pJkrpKK1nmF,0.699,0.806,11.0,-4.818,0.0,0.0494,0.00133,0.0,0.0579,0.615,110.014,174880.0,4.0,39.5,4,0.2222222222222222,0.3197278911564626
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,Noir,Noir 누아르,1KCXYoPIpvafzaAGtiRjci,0.642,0.677,8.0,-4.771,0.0,0.0343,0.00389,0.0,0.0854,0.258,117.039,209679.0,4.0,26.0,1,0.5217391304347826,0.5595238095238095
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,주인공,Heroine,5gA9Xn8oPts2aewPgxVkPD,0.673,0.782,7.0,-3.911,1.0,0.0404,0.0582,1.4e-06,0.391,0.609,121.991,195000.0,4.0,26.6,5,0.1186440677966101,0.1925133689839572
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,가시나,Gashina,0jFHMDRXxKaREor3hBEEST,0.722,0.833,6.0,-3.915,1.0,0.094,0.0556,0.0,0.195,0.53,93.941,180000.0,4.0,27.0,9,0.0517241379310344,0.0783410138248847
Apink,2uWcrwgWmZcQc3IPBs3tfU,Dumhdurum,Dumhdurum,55kuHkT2CWhWKF6CoRDnJq,0.653,0.923,8.0,-2.163,0.0,0.0621,0.145,0.0,0.137,0.692,114.902,208053.0,4.0,32.857142857142854,7,0.1666666666666666,0.1523809523809524
Apink,2uWcrwgWmZcQc3IPBs3tfU,%% (응응),%%(Eung Eung),4SpQDJz1JiRT2mHxvyqN9K,0.647,0.855,5.0,-2.944,0.0,0.037,0.294,0.0,0.137,0.683,144.867,208105.0,4.0,43.0,3,0.1454545454545454,0.2044444444444444
Apink,2uWcrwgWmZcQc3IPBs3tfU,1,I'm so sick,6oZee3RwM7GHykYHZeb7GT,0.594,0.81,6.0,-2.083,0.0,0.0531,0.128,0.0,0.0324,0.777,123.752,199403.0,4.0,24.0,5,0.3529411764705882,0.3435897435897436
Apink,2uWcrwgWmZcQc3IPBs3tfU,FIVE,FIVE,6JtfR9xa0HII5UWXfdjvsQ,0.664,0.903,11.0,-2.025,1.0,0.0351,0.271,0.0,0.453,0.788,115.029,192407.0,4.0,32.0,4,0.0,0.0
Apink,2uWcrwgWmZcQc3IPBs3tfU,LUV,LUV,7EZ79Zl4XsPS320q0KXC6E,0.735,0.911,6.0,-3.282,0.0,0.0437,0.0511,0.0,0.074,0.685,103.978,238920.0,4.0,29.125,8,0.2857142857142857,0.3048327137546468
Apink,2uWcrwgWmZcQc3IPBs3tfU,Mr. Chu (On Stage),Mr. Chu (On Stage),4cpVTktQTFEgrjKcLGFDX8,0.734,0.912,11.0,-3.748,0.0,0.0607,0.171,0.0,0.172,0.679,119.966,204755.0,4.0,4.0,2,0.25,0.2232142857142857
Apink,2uWcrwgWmZcQc3IPBs3tfU,Good Morning Baby,Good Morning Baby,0sUM3g65QKIuwtxRlU7uJs,0.69,0.839,9.0,-2.444,1.0,0.0342,0.318,1.62e-06,0.124,0.678,106.006,225575.0,4.0,47.0,3,0.2553191489361702,0.285
Apink,2uWcrwgWmZcQc3IPBs3tfU,NoNoNo,NoNoNo,5SusX17QvBBkH7WfMbTU0j,0.74,0.908,4.0,-2.668,0.0,0.0327,0.106,0.0,0.0637,0.745,105.996,220099.0,4.0,24.666666666666668,6,0.0,0.116504854368932
Apink,2uWcrwgWmZcQc3IPBs3tfU,Secret,NoNoNo,5SusX17QvBBkH7WfMbTU0j,0.74,0.908,4.0,-2.668,0.0,0.0327,0.106,0.0,0.0637,0.745,105.996,220099.0,4.0,50.0,1,0.2571428571428571,0.3057324840764331
Apink,2uWcrwgWmZcQc3IPBs3tfU,BUBIBU (Remix Ver.),BUBIBU,0IWHoBCURnlqXlKp7uuWRi,0.752,0.695,5.0,-6.813,1.0,0.0358,0.315,0.0,0.256,0.681,118.002,215593.0,4.0,45.0,2,0.0,0.0613026819923371
Apink,2uWcrwgWmZcQc3IPBs3tfU,My My,My My,7lrLDy8ZYL5KLx2Z9GZTaP,0.68,0.949,5.0,-2.836,0.0,0.039,0.0151,3.62e-05,0.0433,0.555,107.988,234967.0,4.0,38.0,3,0.2456140350877192,0.2650602409638554
Apink,2uWcrwgWmZcQc3IPBs3tfU,몰라요,I don't Know,5DM5iNhImOgjBW3c5OgYLn,0.627,0.841,5.0,-3.398,0.0,0.0287,0.0708,0.0,0.128,0.274,132.052,224160.0,4.0,49.5,2,0.0208333333333333,0.0223463687150838
DEAN,3eCd0TZrBPm2n9cDG6yWfF,"하루살이 (feat. 설리, Rad Museum)",instagram,6z1kLsntE7FuzKZHZWrXYN,0.463,0.566,8.0,-6.195,1.0,0.145,0.196,0.0,0.284,0.219,93.921,255729.0,4.0,50.0,1,0.0,0.0
DEAN,3eCd0TZrBPm2n9cDG6yWfF,넘어와 (Feat. 백예린),Come Over,7LN1f9jAIu7yxBzsLMN7RB,0.496,0.63,6.0,-7.849,0.0,0.186,0.0747,0.0,0.638,0.318,168.225,266137.0,4.0,45.5,4,0.2121212121212121,0.2222222222222222
PENTAGON,1wKpMkucynaTfG8lyPprYV,습관,Only Love,,,,,,,,,,,,,,,35.666666666666664,6,0.0,0.0
PENTAGON,1wKpMkucynaTfG8lyPprYV,버릇,Only Love,,,,,,,,,,,,,,,50.0,2,0.0,0.0
PENTAGON,1wKpMkucynaTfG8lyPprYV,Go,Only Love,,,,,,,,,,,,,,,50.0,1,0.0,0.0280898876404494
PENTAGON,1wKpMkucynaTfG8lyPprYV,쩔어,Only Love,,,,,,,,,,,,,,,34.0,1,0.0285714285714285,0.0887372013651877
PENTAGON,1wKpMkucynaTfG8lyPprYV,병,Only Love,,,,,,,,,,,,,,,50.0,1,0.2446808510638297,0.2599009900990099
PENTAGON,1wKpMkucynaTfG8lyPprYV,빛나리,Shine,7nkp1uuSbKkoxMvEs8cSw0,0.74,0.804,3.0,-2.187,1.0,0.0546,0.411,0.0,0.0578,0.791,150.013,198796.0,4.0,48.66666666666666,3,0.2133333333333333,0.181184668989547
SEUNGRI,20j1uz7iDOtIvIzCr5S8nx,Gotta Talk To U,Gotta Talk To U,591upEp0tMQF87dCCiEK6Z,0.746,0.712,10.0,-5.447,0.0,0.0346,0.114,0.0,0.27,0.743,128.04,215480.0,4.0,47.5,2,0.3636363636363636,0.2171945701357466
Trouble Maker,0ztjVBmFk6OuHq6XBBwMI9,내일은 없어,Now,6S5QQ4byCmcm7OcgG3vsyZ,0.694,0.9,2.0,-3.31,0.0,0.0393,0.39,4.81e-06,0.27,0.6,117.94,218697.0,4.0,25.25,4,0.0923076923076923,0.2490566037735849
Trouble Maker,0ztjVBmFk6OuHq6XBBwMI9,Trouble Maker,Trouble Maker,0RP3Qjp1QhIjhtG7gYoBqn,0.838,0.805,10.0,-2.723,0.0,0.0541,0.0826,3.77e-06,0.0778,0.952,115.026,219638.0,4.0,23.666666666666668,6,0.2222222222222222,0.3035714285714285
HyunA,3UwlejyX2b458azZ7eCnHb,Lip & Hip,Lip & Hip,5C2d3tz8WACjmw7T6TthQ2,0.742,0.847,11.0,-2.763,0.0,0.0485,0.00117,8.49e-06,0.142,0.516,112.95,209747.0,4.0,50.0,2,0.396551724137931,0.4274509803921568
HyunA,3UwlejyX2b458azZ7eCnHb,BABE,BABE,5kFakScPV7ZWXStUSvQmxA,0.819,0.837,1.0,-3.246,0.0,0.0908,0.168,0.0,0.0842,0.67,110.045,193328.0,4.0,38.75,4,0.2758620689655172,0.3285198555956679
HyunA,3UwlejyX2b458azZ7eCnHb,어때?,How's this,6Wqmn89a8tItOh3NLEhNTD,0.746,0.917,6.0,-2.182,1.0,0.0542,0.0225,0.0,0.0527,0.72,100.01,199210.0,4.0,38.0,2,0.087719298245614,0.0711297071129707
HyunA,3UwlejyX2b458azZ7eCnHb,빨개요,Red,1kPJiJ3N8cuw5Kzev8Ilu0,0.586,0.916,9.0,-1.83,1.0,0.0712,0.0027,0.0,0.402,0.537,163.787,199889.0,4.0,50.0,1,0.3243243243243243,0.240625
HyunA,3UwlejyX2b458azZ7eCnHb,Ice Cream (Feat. Maboos),Ice Cream (Feat. Maboos),6TBGYsimcC1FarPc0I7AYN,0.814,0.924,11.0,-2.634,1.0,0.0519,0.131,0.0,0.279,0.967,120.015,195788.0,4.0,32.75,4,0.3717948717948718,0.5283582089552239
HyunA,3UwlejyX2b458azZ7eCnHb,고래의 꿈,Bubble Pop!,59JkwCdGIMTZYb0j75vebU,0.84,0.871,10.0,-4.662,0.0,0.0639,0.0842,0.00392,0.285,0.767,146.005,212245.0,4.0,50.0,1,0.1568627450980392,0.1301775147928994
HyunA,3UwlejyX2b458azZ7eCnHb,Bubble Pop!,Bubble Pop!,59JkwCdGIMTZYb0j75vebU,0.84,0.871,10.0,-4.662,0.0,0.0639,0.0842,0.00392,0.285,0.767,146.005,212245.0,4.0,23.5,4,0.5,0.4545454545454545
HyunA,3UwlejyX2b458azZ7eCnHb,A Bitter Day (Feat. 용준형 & G.NA),A Bitter Day (Feat. Jun Hyung Yong & G.NA),5uBQ2wFMlFrM3AGp7fJ4dw,0.717,0.78,0.0,-4.315,1.0,0.0444,0.662,0.0,0.182,0.705,96.038,227448.0,3.0,40.5,2,0.0581395348837209,0.05
HyunA,3UwlejyX2b458azZ7eCnHb,Change (Feat. 용준형 From Beast),Change (Feat. Jun Hyung Yong From BEAST),6kFDvPj3FVpQ90HZ5PacxE,0.874,0.79,1.0,-4.376,1.0,0.0521,0.0124,0.0,0.11,0.623,125.029,211333.0,4.0,21.5,4,0.4117647058823529,0.5484633569739953
WINNER,5DuzBeOgFwViFcv00Q5PFb,AH YEAH (아예),AH YEAH,4Sk31AucPyWuAEztAu2dEA,0.798,0.721,7.0,-5.052,1.0,0.0389,0.356,0.0,0.177,0.876,128.012,176906.0,4.0,32.25,4,0.1139240506329113,0.0960698689956331
WINNER,5DuzBeOgFwViFcv00Q5PFb,ISLAND,ISLAND,6xZbRSkdowxgRj6U8qQF1b,0.816,0.758,3.0,-4.249,0.0,0.0467,0.342,0.0,0.349,0.79,102.983,207769.0,4.0,50.0,1,0.2191780821917808,0.223826714801444
WINNER,5DuzBeOgFwViFcv00Q5PFb,REALLY REALLY,REALLY REALLY,4iJyTp1KwCeBKhf7h0SwsD,0.765,0.77,2.0,-3.16,1.0,0.0592,0.167,0.0,0.0854,0.581,103.005,203057.0,4.0,37.75,16,0.2631578947368421,0.3419117647058823
WINNER,5DuzBeOgFwViFcv00Q5PFb,FOOL,FOOL,1mTlfqaoh3piVp3Uhdv7jB,0.652,0.602,4.0,-5.452,1.0,0.0348,0.721,0.0,0.108,0.521,140.021,221793.0,4.0,50.0,2,0.2727272727272727,0.2707423580786026
WINNER,5DuzBeOgFwViFcv00Q5PFb,BABY BABY,BABY BABY,2zLRE8rUhH2i7maIU5sWVI,0.534,0.527,0.0,-6.154,1.0,0.0391,0.048,0.0,0.33,0.314,179.908,246253.0,3.0,36.0,2,0.3333333333333333,0.185
WINNER,5DuzBeOgFwViFcv00Q5PFb,센치해,SENTIMENTAL,7000FosyVc1UpvN2Sckidx,0.768,0.76,7.0,-5.673,1.0,0.0619,0.287,0.0,0.377,0.712,118.06,209281.0,4.0,34.75,4,0.0113636363636363,0.014760147601476
WINNER,5DuzBeOgFwViFcv00Q5PFb,사랑가시 (민호&태현),PRICKED (MINO&TAEHYUN),65tvwcHf4V5yKLHMrAwKje,0.464,0.428,9.0,-8.062,0.0,0.0337,0.474,0.0,0.366,0.389,129.813,231793.0,4.0,50.0,2,0.1351351351351351,0.1204013377926421
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,FRUITY (Prod. GroovyRoom),FRUITY (Prod. GroovyRoom),3Si1KOsqxePiBoYX5ozmmn,0.705,0.757,0.0,-5.242,0.0,0.132,0.109,0.0,0.1,0.813,97.02,201728.0,4.0,50.0,1,0.2840909090909091,0.3950617283950617
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Love Like This (Feat. Dok2),Love Like This (feat.Dok2),2J3zxqulgu8TWqb5ZdXWL4,0.694,0.853,8.0,-3.445,1.0,0.175,0.182,0.0,0.108,0.76,99.039,211400.0,4.0,50.0,1,0.0921052631578947,0.173780487804878
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,그리워,And Then,0LGkZHnbbmpZVK27YfWxly,0.432,0.449,6.0,-5.383,1.0,0.0359,0.707,0.0,0.267,0.416,131.738,261684.0,4.0,48.0,1,0.0,0.0
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,보고싶어,I Miss You,2xVa7H8QFrxuNobdkVcUjG,0.588,0.538,6.0,-2.865,1.0,0.0258,0.702,0.0,0.13,0.379,105.836,229128.0,4.0,50.0,1,0.0,0.0127388535031847
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Love Line,Love Line,4EbPq7WrnjOLUKrEind6DM,0.593,0.796,7.0,-3.001,0.0,0.0525,0.186,0.0,0.271,0.6,103.452,201528.0,4.0,50.0,2,0.3934426229508196,0.4275092936802974
Hyolyn,78sJswwVn4P8aEhkF4K6fQ,Coach Me (Feat. 주헌),Coach Me (feat. JooHeon),6MaGXe3AN3pyxys593p2rH,0.695,0.872,5.0,-3.411,1.0,0.285,0.172,0.0,0.223,0.785,149.882,220954.0,4.0,34.0,1,0.3398058252427184,0.3692307692307692
