Artist,Artist_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,avg_rank,weeks_on_chart,English_percent
HEIZE,5dCvSnVduaFleCnyy98JMo,"You, Clouds, Rain",6FZAc2XaVYc8G8jaDnBshv,0.509,0.502,1,-6.972,0,0.0915,0.765,0,0.396,0.341,79.16,205312,4,98.51948052,77,
HEIZE,5dCvSnVduaFleCnyy98JMo,Star - Rain Version,4d8oZY3omAbj6GzhF5U6km,0.504,0.445,11,-7.815,0,0.0717,0.589,0,0.354,0.214,110.964,235487,1,80,1,
HEIZE,5dCvSnVduaFleCnyy98JMo,Round And Round,3vAncbML0jhNrp63DKhsCo,0.604,0.687,0,-5.13,0,0.0327,0.757,0.234,0.0718,0.504,119.992,201659,4,42.66666667,9,
HEIZE,5dCvSnVduaFleCnyy98JMo,Star,41lw42I7uyqwPEQOPZwcOG,0.532,0.471,2,-6.375,1,0.061,0.573,0,0.38,0.306,67.373,218280,4,47.16666667,24,
HEIZE,5dCvSnVduaFleCnyy98JMo,?∏Ì? Lil' Something,3195sqaNOoBqiKq0KO6z1s,0.748,0.876,10,-3.932,0,0.0829,0.173,0,0.102,0.791,117.971,200833,4,45.875,8,
MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,TIKI TAKA,6dZvpuvcxwm4WyfZvAavgA,0.833,0.874,8,-2.565,1,0.0453,0.0455,0.0137,0.0375,0.935,116.999,152504,4,37.75,8,
MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,Thumbs Up,2X1zCTkwxQRMkloiVlQ55e,0.744,0.988,10,-1.388,0,0.0654,0.0889,7.94E-06,0.273,0.885,130.022,198200,4,137,1,
MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,BBoom BBoom,3BPoSr2pO34Aan6alFfVto,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863,4,113,1,
GRAY,3kPEBSt7qgVoRZSbIXMr7W,STAY THE NIGHT (Feat. DeVita),3mTYmxNyeKiZuYHdOw5W0j,0.694,0.816,5,-1.973,0,0.0456,0.567,1.41E-05,0.0803,0.897,99.992,175000,4,136,4,
iKON,5qRSs6mvI17zrkJpOHkCoM,Why Why Why,0br4r9VlPdofrWXxPorlYd,0.749,0.634,0,-5.964,0,0.0595,0.172,0,0.109,0.274,123.997,206856,4,122.5,2,
iKON,5qRSs6mvI17zrkJpOHkCoM,Dive,3O7yIZM96XVdTDDEMhfZpP,0.757,0.743,6,-5.649,0,0.0341,0.0164,0,0.0441,0.634,124.054,190968,4,132.5,2,
iKON,5qRSs6mvI17zrkJpOHkCoM,#WYD,3iDMMyOcmcApKJZa1rYpgI,0.633,0.725,4,-5.122,1,0.0616,0.365,0,0.17,0.238,99.894,211144,4,33.6,5,
PRISTIN,6VAphrHp0Oc88qg9BDaH9D,WE LIKE,6D5KBWInFtc7WLBhv1TPMJ,0.71,0.965,9,-3.577,1,0.091,0.193,0,0.328,0.537,119.034,197544,4,94,1,
PRISTIN,6VAphrHp0Oc88qg9BDaH9D,WEE WOO,23XXMK9SQBFwndnbgbcMPa,0.834,0.917,10,-2.838,1,0.0982,0.0895,0.000167,0.0532,0.699,129.981,192830,4,68.5,6,
AESPA,6YVMFz59CuY7ngCxTxjpxE,Dreams Come True,6rVCUwfnuYTAsX4P9fIdIu,0.686,0.901,0,-0.21,1,0.0614,0.0699,0,0.306,0.571,98.977,204933,4,32,1,
AESPA,6YVMFz59CuY7ngCxTxjpxE,aenergy,1iNvVaWmlKJns2LNTXN39Q,0.744,0.897,7,-0.341,1,0.0862,0.103,3.11E-06,0.146,0.615,106.009,147400,4,138,2,
AESPA,6YVMFz59CuY7ngCxTxjpxE,Savage,3dbLT62Cvs46Ju7a8gpr36,0.727,0.879,9,-1.167,1,0.129,0.124,1.17E-05,0.244,0.671,146.959,238144,4,7.5,12,
AESPA,6YVMFz59CuY7ngCxTxjpxE,I'll Make You Cry,6l1dTAhX7P6EKvA11NLNuW,0.606,0.896,1,-3.098,1,0.11,0.0861,0,0.235,0.64,164.939,214853,4,154,1,
AESPA,6YVMFz59CuY7ngCxTxjpxE,YEPPI YEPPI,3UKKwGrpWWamc0XNSKXjmz,0.783,0.872,11,-2.416,1,0.174,0.0546,0.0391,0.029,0.708,124.993,213560,4,132,2,
AESPA,6YVMFz59CuY7ngCxTxjpxE,ICONIC,5bMHrigI1EAmZdiyRzKoQi,0.816,0.842,8,-1.164,0,0.115,0.509,7.94E-06,0.0534,0.625,152.991,191200,4,152,1,
AESPA,6YVMFz59CuY7ngCxTxjpxE,Lucid Dream,285Bh5EkbxGGE76ge8JDbH,0.7,0.753,11,-3.841,0,0.0441,0.0539,1.72E-05,0.072,0.146,97.998,210560,4,141,1,
AESPA,6YVMFz59CuY7ngCxTxjpxE,Next Level,2zrhoHlFKxFTRF5aMyxMoQ,0.82,0.852,11,-2.567,0,0.166,0.488,5.94E-06,0.0907,0.82,109.036,221573,4,9.393939394,33,
Crush,6aLdhHUqgdKE86xbtNmY8g,Sweet Love (She is My Type??X Crush),6pdQ3ZOlqKj6j2Kh0FptOD,0.697,0.735,0,-4.779,0,0.0541,0.277,0,0.13,0.592,149.995,182707,4,127.5,4,
Crush,6aLdhHUqgdKE86xbtNmY8g,Let Us Go,3RhwOffN5GMvTZZ7ZYXTQk,0.422,0.378,5,-7.594,1,0.031,0.843,0,0.11,0.257,95.508,221909,4,71.23529412,17,
Crush,6aLdhHUqgdKE86xbtNmY8g,be by my side,1K3N3pF1uu1WPRD2QFEz06,0.351,0.577,5,-8.326,1,0.119,0.611,0.000165,0.205,0.444,175.658,213321,4,53,3,
Crush,6aLdhHUqgdKE86xbtNmY8g,Summer Love,1lbgUA55Q0oLcgiwI99Hy6,0.639,0.736,1,-6.923,0,0.0601,0.492,2.46E-06,0.163,0.517,100.02,168414,4,91.5,2,
Crush,6aLdhHUqgdKE86xbtNmY8g,Beautiful,6mzF8HvHdVrzJNd8M1uFCS,0.416,0.41,10,-6.146,1,0.0292,0.843,0,0.107,0.219,110.252,227584,4,46.92857143,42,
Crush,6aLdhHUqgdKE86xbtNmY8g,wanderlust,1YDRBnkxAr2AQjSbC3DKsL,0.607,0.596,4,-7.543,0,0.0414,0.146,0.245,0.142,0.0493,99.97,128887,4,89,1,
Crush,6aLdhHUqgdKE86xbtNmY8g,2411,7187aqQ77ROGubLXO9Jv36,0.723,0.483,11,-7.955,0,0.0488,0.801,0,0.133,0.419,90,143859,4,56.33333333,3,
Crush,6aLdhHUqgdKE86xbtNmY8g,fall,01jZKFyNcPRUP2gX9zxScj,0.634,0.402,0,-9.011,1,0.0313,0.85,7.33E-06,0.0678,0.248,85.005,231572,4,47.55555556,18,
Crush,6aLdhHUqgdKE86xbtNmY8g,like my father,6R9kPPbdTesxID7CtCAfvC,0.434,0.244,5,-9.79,1,0.0342,0.963,1.45E-05,0.0901,0.179,116.61,178335,4,95,2,
Crush,6aLdhHUqgdKE86xbtNmY8g,SKIP,4OWJIjuq5xtDlbCvg2bH3u,0.697,0.846,10,-4.999,0,0.0975,0.174,0,0.142,0.754,115.037,218360,4,58,4,
Crush,6aLdhHUqgdKE86xbtNmY8g,In The Air,5B2VhCVKO43v2P9r83mYZ6,0.574,0.561,4,-6.067,0,0.12,0.203,0.0112,0.623,0.622,90.036,213958,4,80,2,
Crush,6aLdhHUqgdKE86xbtNmY8g,woo ah,2wRxlESh8Y8rzhbnX0i3Lc,0.663,0.598,6,-8.103,0,0.0551,0.399,0,0.139,0.58,140.005,221835,4,40.63636364,11,
Crush,6aLdhHUqgdKE86xbtNmY8g,9 to 5,0y15HgYhQXacBM1up5Th7h,0.731,0.667,4,-5.502,0,0.147,0.0632,2.58E-06,0.0851,0.49,104.943,223618,4,61,2,
Crush,6aLdhHUqgdKE86xbtNmY8g,Don?ôt Forget,0THW04vlFAkfflASMFam0t,0.661,0.629,5,-5.81,1,0.0327,0.438,0,0.198,0.258,93.948,219107,4,64,4,
Crush,6aLdhHUqgdKE86xbtNmY8g,Just,2QG6SmPx2pBkZiKjT70piL,0.754,0.264,3,-10.956,1,0.0935,0.594,0.000132,0.107,0.184,86.004,192630,4,48.30555556,36,
Dok2(?ÑÎÅº),0rW6fVd3yuW2CF2sLYWQtE,1llusion,2Z67b9Ni6so1VA57uGYsU8,0.79,0.658,10,-6.886,0,0.355,0.234,0,0.118,0.583,96.924,170490,4,46.45454545,11,
Dok2(?ÑÎÅº),0rW6fVd3yuW2CF2sLYWQtE,?êÎ??êÎ? Peep,7M6dvUwgoqrD4RCiE5VJ02,0.769,0.787,1,-4.3,0,0.0409,0.103,0,0.148,0.716,139.934,249706,4,50,2,
Dok2(?ÑÎÅº),0rW6fVd3yuW2CF2sLYWQtE,RIATCH,2beIi1UiZF0M1ucW3e2AZV,0.905,0.581,2,-5.358,1,0.359,0.0622,0,0.332,0.701,96.02,257716,4,75,2,
The Quiett,2qI1pO64eYqGUiv1XTw4cy,?êÎ??êÎ? Peep,7M6dvUwgoqrD4RCiE5VJ02,0.769,0.787,1,-4.3,0,0.0409,0.103,0,0.148,0.716,139.934,249706,4,50,2,
Beenzino,7IrDIIq3j04exsiF3Z7CPg,No Matter What,0Yc2gPL8g9P6FUEFXhtI3q,0.666,0.793,1,-4.103,1,0.0666,0.353,0,0.0636,0.678,125.032,185991,4,48.64285714,14,
Beenzino,7IrDIIq3j04exsiF3Z7CPg,Life In Color,1lk5lsz89OCNyh1gCLZSxB,0.734,0.728,11,-7.115,0,0.243,0.118,0,0.269,0.519,168.04,225224,4,70.33333333,3,
Basick,7pXKdkQsYFCMG2omRxheJ2,Call Me (feat. Hwa Sa),5PRhLGuPlPMN4XSttcwjiO,0.754,0.894,1,-2.783,1,0.105,0.164,0,0.103,0.894,139.98,212896,4,48.5,2,
Basick,7pXKdkQsYFCMG2omRxheJ2,Okay Dokey,1R6qeTvAvaxB7hydIYVIY8,0.828,0.61,1,-4.23,1,0.0528,0.00544,0,0.158,0.311,126.011,248203,4,59.80769231,26,
Basick,7pXKdkQsYFCMG2omRxheJ2,Betterdays,3xPBeKSzZD0aMALdGMwbP0,0.647,0.865,9,-3.899,1,0.272,0.377,0,0.119,0.697,80.042,254812,4,62.75,4,
Basick,7pXKdkQsYFCMG2omRxheJ2,Victim + Poppin' Bottles,0PFtFcvzTQ82YgEtjzsHGa,0.622,0.692,4,-3.543,0,0.385,0.0897,0,0.308,0.14,150.018,333306,4,51,1,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,I Miss You,1i1rDN4Z8CZ8aPzeUvaXEs,0.332,0.772,7,-3.563,1,0.169,0.49,0,0.168,0.317,158.841,226590,4,129.3333333,3,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Tonight,3at6Ue8c6w4zHRHxq2eqLx,0.62,0.699,1,-5.277,1,0.243,0.738,0,0.373,0.625,180.216,218338,4,94,1,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,LOVE IS A DOG FROM HELL (feat.SURAN),1rhWvjfn9UuR5L3DYwWLNq,0.491,0.908,6,-2.736,0,0.385,0.0718,0,0.102,0.881,170.88,215560,4,34.25,4,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Lost Without You (feat.Bolbbalgan4),14ijZ1ZkGueHSoBveT2hTD,0.635,0.775,6,-3.382,0,0.237,0.24,0,0.421,0.81,93.497,215904,4,42.14285714,21,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Lie (LEE HAE RI Of Davichi),6NJgr6vYsxju2fbwoBNICp,0.542,0.761,6,-4.748,1,0.262,0.329,0,0.371,0.699,76.627,254585,4,49.7,10,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,What was that,2BUb055JfQSMdsrWVjsy78,0.565,0.658,10,-5.36,1,0.221,0.678,0,0.254,0.739,87.012,202507,4,50.28571429,7,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,h.ear your colors,2dvfRrfgdpGN0Gmj1c2sji,0.783,0.722,11,-2.964,0,0.158,0.0821,0,0.0866,0.69,104.024,213381,4,57,1,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Once Again,1qsjEmjRzXVsmC0oLitHzN,0.527,0.809,5,-4.427,1,0.182,0.522,0,0.279,0.354,72.738,235727,4,35.625,16,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Like Romance Comics,2P4GSHDfraJaXLuZe9a8MA,0.643,0.574,4,-6.019,0,0.365,0.124,0,0.426,0.622,78.948,203679,4,39.75,4,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Sour Grapes,3YM89neEJceqTD7TZvaHOT,0.767,0.885,8,-2.956,0,0.279,0.116,0,0.145,0.831,92.95,234000,4,37.88888889,18,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Lonely Animals,2muqeoDQaqsd3xwONGTmy7,0.623,0.911,0,-3.465,1,0.243,0.295,0,0.13,0.603,89.985,228250,4,67,2,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Get low,6bNawDKsKWpFXiuOtM4MBO,0.799,0.959,10,-0.584,0,0.0994,0.0698,0.00146,0.359,0.87,109.964,223310,4,75,2,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Fire (feat.Jinsil Of Mad Soul Child),7y9FSrF6PBzTWwQIOVVUOj,0.792,0.864,9,-3.19,1,0.25,0.0914,0,0.142,0.646,113.061,211112,4,38.82608696,23,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Coffee Copy Girl,778gKHV3YRxtaa036k48MG,0.694,0.831,7,-2.808,1,0.201,0.0507,0,0.0915,0.962,144.145,202625,4,79,1,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Hide And Seek (feat.Jooyoung),2tlW09YJNTVs1OU0bjR4UN,0.693,0.785,11,-4.781,1,0.126,0.32,0,0.397,0.479,130.529,252000,4,53.66666667,3,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Battlecry (Bonus Track),5CZczhlIzayJU6f5OYyLVz,0.733,0.925,6,-2.685,0,0.427,0.127,1.35E-05,0.162,0.691,80.47,154438,4,59,1,
Mad Clown,0dX6tgZKWpamoFHFuXFhwd,Stupid in love,70asJaz2YBwCKQQVDQdWw1,0.67,0.949,1,-1.299,0,0.284,0.323,0,0.13,0.633,143.824,249497,4,74,1,
Dynamicduo,4nvFFLtv7ZqoTr83387uK4,SOON (Feat. BewhY),3WQpCH7RzDGwd1i2oU4dfE,0.601,0.747,1,-4.268,0,0.247,0.438,0,0.24,0.679,86.027,247640,4,119,1,
Dynamicduo,4nvFFLtv7ZqoTr83387uK4,Nosedive,6raQqIU6I73Cl7heEjjkkS,0.68,0.593,1,-6.496,1,0.176,0.328,0,0.105,0.399,94.007,231679,4,44.35714286,14,
Dynamicduo,4nvFFLtv7ZqoTr83387uK4,???òÎ?ÎßåÏ? ?ÑÌï¥,1n3JIgkDdfwHeEPf7OgeGT,0.729,0.76,7,-4.295,0,0.286,0.151,0,0.0602,0.384,111.919,198910,4,87,1,
Dynamicduo,4nvFFLtv7ZqoTr83387uK4,SsSs,3xlAiJu4AUtoQFbdhaHtkX,0.793,0.56,7,-6.651,1,0.0668,0.371,0,0.121,0.769,108.994,260628,4,42.5,14,
Dynamicduo,4nvFFLtv7ZqoTr83387uK4,AEAO,3TPvrMAd1hbPRXuHCRX0Pl,0.446,0.764,2,-6.479,1,0.181,0.057,0,0.141,0.576,152.604,316944,4,54.66666667,3,
Gaeko,0tkHE1pQ5ZCgQb8WZ0ba79,Cheap talk (Feat. JUSTHIS) (Prod. CODE KUNST),31l7az7JT4boi5BjUth78k,0.682,0.839,9,-4.955,1,0.361,0.267,0,0.0992,0.65,125.614,221827,4,162,2,
Gaeko,0tkHE1pQ5ZCgQb8WZ0ba79,I feel like,1S2LT0vPyOL0xgkUSGMPsg,0.536,0.419,3,-8.181,1,0.0753,0.765,0,0.186,0.225,115.836,221053,4,109.7142857,7,
Gaeko,0tkHE1pQ5ZCgQb8WZ0ba79,Cold (Feat. HEIZE),6UdWJyvgIMRiTunvu77GkB,0.479,0.688,9,-4.464,0,0.0589,0.138,0,0.261,0.312,83.413,229200,4,93,5,
Gaeko,0tkHE1pQ5ZCgQb8WZ0ba79,Gajah (Feat. RM),6KboccKS3L0feiVQST88Ag,0.543,0.774,10,-5.798,0,0.308,0.171,0,0.13,0.556,92.957,256425,3,32.5,2,
Gaeko,0tkHE1pQ5ZCgQb8WZ0ba79,"Cheers (Feat. Beenzino, Babylon)",75FJPW5q4vpGf5xE4fCi2x,0.476,0.86,7,-3.729,1,0.258,0.134,0,0.156,0.575,89.703,224061,4,54.6,5,
Tablo,3NdOtTPPaXrCyC7Lpmzyhv,Trace (Ï∂úÏ?) - Scratch by DJ Tukutz,6HLYhxJbzPD2BMop0aOcT8,0.513,0.796,1,-4.847,1,0.29,0.00478,0,0.335,0.388,174.083,229134,4,54,1,
Tablo,3NdOtTPPaXrCyC7Lpmzyhv,Dear TV / ?¥Ïó¥,4wHykZbYVogJ0FJEdzLnwN,0.657,0.474,11,-11.09,1,0.139,0.233,0.0147,0.0931,0.791,174.078,177958,4,62,1,
Tablo,3NdOtTPPaXrCyC7Lpmzyhv,Thank You for Breathing (Í≥†Î?????,1G5u6TxDfNCfICk78dE0wU,0.764,0.849,0,-3.503,0,0.104,0.186,0,0.211,0.517,104.967,205342,4,60.5,2,
Tablo,3NdOtTPPaXrCyC7Lpmzyhv,Expired (?†ÌÜµÍ∏∞Ì?),4XfoDGCFge1w7GSZFDl326,0.65,0.261,9,-15.111,0,0.0272,0.345,0.0074,0.124,0.125,98.004,239258,4,56,1,
Tablo,3NdOtTPPaXrCyC7Lpmzyhv,Bad (?òÏ???,3DUUwz0CnRtPlPFysClbTj,0.848,0.625,9,-7.158,0,0.068,0.1,0.000198,0.118,0.581,123.973,241116,4,31.5,6,
Tablo,3NdOtTPPaXrCyC7Lpmzyhv,The Tide (Î∞ÄÎ¨? - Scratch by DJ Friz,54tR7ube7ULxe5hx83ErW6,0.698,0.783,11,-10.227,1,0.0539,0.104,0.00971,0.112,0.743,139.953,261457,4,60,2,
Swings,6F5tPDq3TIduDv2ki6O1Oq,flex (Prod. By GIRIBOY),3tKtU9UOlNChXisFihGQ2G,0.871,0.786,7,-2.28,1,0.0846,0.177,0,0.0548,0.948,146.938,226198,4,56,1,
Swings,6F5tPDq3TIduDv2ki6O1Oq,Clock Out,3rpVUtSmM78lWeJSMQLCSw,0.638,0.823,8,-4.923,0,0.423,0.353,0,0.056,0.864,137.959,229693,3,88,1,
Swings,6F5tPDq3TIduDv2ki6O1Oq,On My Way (feat.GRAY&BewhY),6PwnI72dvTsjjWgWf6BvHi,0.768,0.897,1,-2.241,1,0.159,0.0668,0,0.447,0.49,103.001,192911,4,97,2,
Swings,6F5tPDq3TIduDv2ki6O1Oq,Your Soul,6MmwIZma3xJwDb6JxPo17W,0.465,0.806,6,-4.361,0,0.229,0.405,0,0.394,0.636,122.101,228352,5,98,1,
Swings,6F5tPDq3TIduDv2ki6O1Oq,I'll Be There (feat.Jay Park),6f8liDBJR0YE3fpmfYro1l,0.554,0.486,10,-9.931,1,0.0544,0.85,0,0.115,0.432,80.697,249496,4,79,1,
Swings,6F5tPDq3TIduDv2ki6O1Oq,"Instinctively Remix (With Yoon Jong Shin, Taeyang)",3HSb8pYjEtgw36mPc1LOCN,0.811,0.817,6,-4.419,1,0.0912,0.0762,0,0.242,0.815,99.953,188056,4,66,2,
Epik High,5snNHNlYT2UrtZo5HCJkiw,Can You Hear My Heart (feat. LEE HI),7n5eQJYX7e6H5gkzgyEfQG,0.694,0.592,7,-6.406,1,0.0367,0.742,0,0.124,0.305,95.047,248144,4,51.57142857,7,
BewhY,1wsoV3RXPkxVz3PwsNRI5K,Newly (Prod. Viann),4m2gjzySaNmjX1VOo25Mq5,0.581,0.762,11,-3.671,0,0.0724,0.502,2.79E-06,0.12,0.784,115.839,203480,4,138,1,
BewhY,1wsoV3RXPkxVz3PwsNRI5K,OK (Prod. by GRAY),4JhmTcEhQHjATTLrITH9Ql,0.695,0.83,4,-2.124,0,0.251,0.0657,0,0.332,0.844,117.927,191540,4,42.42424242,33,
BewhY,1wsoV3RXPkxVz3PwsNRI5K,Someday,0R6MaLcaTHkWvFbS0hO1D7,0.797,0.581,6,-5.457,1,0.0359,0.328,3.38E-05,0.0671,0.269,113.016,194242,4,100,1,
BewhY,1wsoV3RXPkxVz3PwsNRI5K,puzzle,3kJjYTtOQPiVSr1UNEqM0u,0.732,0.803,0,-2.006,1,0.0368,0.0392,0,0.402,0.464,125.992,261920,4,47.69230769,26,
San E,61MMiylth1injW39oZBuYB,So silly (Feat. YUJU),4SHdsjl8A0wg7xgosRqU2s,0.649,0.878,1,-1.96,1,0.0869,0.28,0,0.116,0.702,91.018,197472,4,188.5,2,
San E,61MMiylth1injW39oZBuYB,mohae (feat. Bolbbalgan4),2kU8jORpeu3xCWAFYvLiPu,0.745,0.724,5,-2.194,0,0.065,0.463,7.12E-05,0.405,0.766,141.951,203711,4,39.8,5,
San E,61MMiylth1injW39oZBuYB,What If,6FbQHcybxoJVR6sfnc6wqJ,0.765,0.92,5,-3.639,0,0.208,0.152,0,0.154,0.622,92.006,193660,4,36,1,
San E,61MMiylth1injW39oZBuYB,BAD YEAR,7fTB9pzhii3DmUbrLkLxa5,0.731,0.736,1,-5.22,1,0.148,0.437,0,0.481,0.653,145.956,198174,4,30,5,
San E,61MMiylth1injW39oZBuYB,Sugar and Me,0p3Z3XsISAlpX4iQY4B2rS,0.807,0.71,1,-4.107,1,0.0683,0.174,0,0.186,0.56,104.033,199554,4,45,11,
San E,61MMiylth1injW39oZBuYB,Do It For Fun,4lFuxhz6qbqBBclffhFtk8,0.72,0.888,1,-4.094,1,0.212,0.0397,0,0.292,0.659,99.972,239814,4,56,2,
San E,61MMiylth1injW39oZBuYB,Sour Grapes,3YM89neEJceqTD7TZvaHOT,0.767,0.885,8,-2.956,0,0.279,0.116,0,0.145,0.831,92.95,234000,4,37.88888889,18,
San E,61MMiylth1injW39oZBuYB,Lonely Animals,2muqeoDQaqsd3xwONGTmy7,0.623,0.911,0,-3.465,1,0.243,0.295,0,0.13,0.603,89.985,228250,4,67,2,
San E,61MMiylth1injW39oZBuYB,Coach Me (feat. JooHeon),6MaGXe3AN3pyxys593p2rH,0.695,0.872,5,-3.411,1,0.285,0.172,0,0.223,0.785,149.882,220954,4,40.5,4,
San E,61MMiylth1injW39oZBuYB,On Top of Your Head (feat. MC Gree),5mpX9KE0gHYJp3p1AlSK9q,0.748,0.805,5,-2.682,0,0.275,0.379,0,0.0546,0.768,130.224,245787,4,50,4,
San E,61MMiylth1injW39oZBuYB,Like Father Like Son,69hLUu2zuc1EyFVB8ZWpfm,0.716,0.827,6,-5.202,1,0.333,0.574,0,0.173,0.733,91.03,230429,4,38,3,
Simon Dominic,57W9ikVc6O2wLDtmclSjvN,At Night,0da5hji35BCVb7nC8gRQzF,0.738,0.57,1,-7.935,1,0.219,0.114,0,0.122,0.306,100.009,182400,4,157.5,2,
Simon Dominic,57W9ikVc6O2wLDtmclSjvN,Party Forever,0kGnxJUOZgCemWBfpgVe6H,0.731,0.605,9,-8.045,0,0.403,0.279,0,0.222,0.598,87.717,202084,4,117,1,
Simon Dominic,57W9ikVc6O2wLDtmclSjvN,For the gone(with ELLE KOREA),2yPFwTJ1tUSLH0D28u3153,0.736,0.7,7,-4.774,1,0.0448,0.146,0,0.317,0.415,132.034,243088,4,144.4,5,
Simon Dominic,57W9ikVc6O2wLDtmclSjvN,Hero - Instrumental,23jJQc6SGVo8J3SWoXNweg,0.741,0.917,9,-4.112,0,0.0524,0.000886,0.74,0.316,0.803,110.005,242547,4,28,1,
Sik-K,5DIi2JWfQPTKffaVBlIYRn,WATER (Prod. by GooseBumps),7EBxRB5zybo2zutJuiAwoF,0.871,0.633,8,-5.96,1,0.0915,0.0296,0,0.0402,0.664,107.024,262560,4,169,1,
Sik-K,5DIi2JWfQPTKffaVBlIYRn,party (SHUT DOWN),1ihIXI2MVklmJdPvIUxExZ,0.702,0.587,8,-5.816,1,0.122,0.273,0,0.0631,0.773,140.005,216114,4,97,1,
DPR LIVE,0siBQaURCli5wn2lqv8WZg,Hula Hoops,5FsdBmqWWfS6S5X4NfmxSh,0.758,0.852,3,-5.34,0,0.253,0.214,0,0.112,0.665,109.868,203067,4,185,1,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,"Your night, Your star, Your moon (Prod. Rocoberry)",2kfQ21uiYIEfOmqtDwUQdf,0.716,0.74,0,-5.001,0,0.152,0.791,0,0.135,0.425,87.986,188493,4,82.5,2,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Because I Was Young,5pGCRUSMcQ5OrezFaDxKHq,0.678,0.413,11,-5.57,1,0.185,0.574,0,0.0743,0.739,176.037,196000,4,180,1,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Spacetime,4QogPJfnO1pZWwJ0cbwFJE,0.719,0.54,11,-8.164,1,0.372,0.607,0,0.158,0.784,84.757,196941,4,141.5,2,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,It Was Love,6zePxnugk8oUcp398yUiGl,0.704,0.397,0,-6.771,1,0.0283,0.722,0,0.0696,0.355,135.992,199000,4,117,4,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,"Smile, Wait For The Flash",6G9XpQhn2iQhH8JHKMscBp,0.402,0.297,2,-10.052,0,0.0341,0.878,0.000179,0.221,0.368,83.645,226000,4,193,1,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Acting (With Heize),1SSA6NNzrCo4MmpcHNDX0M,0.814,0.389,10,-7.663,0,0.0722,0.825,0,0.14,0.364,119.857,221000,3,98,1,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,LASIK,4w25YM9GWBUPKVwxtM1x1d,0.623,0.589,7,-6.217,1,0.0377,0.717,0.00282,0.261,0.396,79.992,235000,4,139,1,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Let's Not Love Each Other,6MPAgclYe1F9LSYXxOuoBC,0.68,0.528,5,-6.444,1,0.0928,0.529,0,0.184,0.274,134.014,242999,4,137,2,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Just Kidding (Prod. by Zion.T),3SiTPm2IOaCz1cWFv6LSjn,0.638,0.399,7,-8.229,1,0.0289,0.74,9.28E-06,0.151,0.172,132.041,230000,4,167.5,2,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Baby,2rrLEEzQoezHZYtYobclCh,0.795,0.558,7,-4.744,0,0.275,0.2,0,0.0864,0.849,173.984,224474,4,185,1,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Tiger Den (Feat. Jvcki Wai),4lLtcSEIGqO7pvXCUvDtIU,0.502,0.858,4,-3.813,0,0.242,0.154,0,0.113,0.317,187.79,200000,4,171,2,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Parrot (Prod. By Beautiful Disco),5sqfua7A4yEBMZpQThUXxc,0.672,0.799,11,-4.91,0,0.204,0.709,0,0.195,0.583,79.102,252250,4,63,1,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,EXPRESS HIGHWAY (Prod. By Big Pie),0s0dOjs7XXIrBEpGU2ODNG,0.832,0.589,6,-5.571,0,0.373,0.242,0,0.0589,0.907,91.144,223666,4,42,1,
GIRIBOY,2MtHuR0W2idZdF7x4wddqq,Sooljalee,1VrpAZL277l0gnTBhSd3TH,0.894,0.508,6,-5.4,1,0.224,0.0538,9.45E-06,0.0745,0.24,90.002,202603,4,66.5,2,
